invoice_KEY,update__staff_KEY,update_date_utc,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,invoice_number,reference,invoice_date,due_date,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,comments,billed_date,billed__staff_KEY,billed__staff__staff_id,approved_date,approved__staff_KEY,approved__staff__staff_id,posted_date,posted__staff_KEY,posted__staff__staff_id,amount,posted_open_amount,time_amount_billed,time_amount_adjusted,expense_amount_billed,expense_amount_adjusted,progress_amount_billed,surcharge,discount,sales_tax,service_tax,ledger_entry_KEY,printed,report_definition_KEY,invoice_format,invoice_format_storage_style_KEY,positive_invoiced,negative_invoiced,positive_nonprogress_invoiced,negative_nonprogress_invoiced,positive_progress_invoiced,negative_progress_invoiced,ledger_entry_subtype_KEY
253,61,08/16/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,99109,,08/12/2022,09/01/2022,,,,08/16/2022,61,2014HM,08/16/2022,61,2014HM,08/16/2022,61,2014HM,136,0,0,0,0,0,136,0,0,0,0,253,TRUE,1628,,3,136,0,0,0,136,0,1
254,61,08/23/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,99212,,08/15/2022,09/04/2022,,,,08/23/2022,61,2014HM,08/23/2022,61,2014HM,08/23/2022,61,2014HM,56,0,0,0,0,0,56,0,0,0,0,254,TRUE,1628,,3,56,0,0,0,56,0,1
650,61,01/03/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,107183,,12/30/2022,01/19/2023,,,,01/03/2023,61,2014HM,01/03/2023,61,2014HM,01/03/2023,61,2014HM,292,0,0,0,0,0,292,0,0,0,0,650,TRUE,1628,,2,292,0,0,0,292,0,1
262,61,12/07/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,105612,,12/02/2022,12/22/2022,,,,12/07/2022,61,2014HM,12/07/2022,61,2014HM,12/07/2022,61,2014HM,176,0,0,0,0,0,176,0,0,0,0,262,TRUE,1628,,2,176,0,0,0,176,0,1
564,61,01/03/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,107171,,12/07/2022,12/27/2022,,,,01/03/2023,61,2014HM,01/03/2023,61,2014HM,01/03/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,564,TRUE,1621,,3,900,0,0,0,900,0,1
168,61,02/02/2022,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,86926,,01/31/2022,02/20/2022,,,,01/31/2022,61,2014HM,02/02/2022,61,2014HM,02/02/2022,61,2014HM,20,0,0,0,0,0,20,0,0,0,0,168,TRUE,1627,,3,20,0,0,0,20,0,1
159,61,03/15/2023,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,111420,,03/15/2023,04/04/2023,,,,03/15/2023,61,2014HM,03/15/2023,61,2014HM,03/15/2023,61,2014HM,1950,0,0,0,0,0,1950,0,0,0,0,159,TRUE,1627,,3,1950,0,0,0,1950,0,1
638,61,10/31/2022,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,103356,,10/27/2022,11/16/2022,,,,10/31/2022,61,2014HM,10/31/2022,61,2014HM,10/31/2022,61,2014HM,1800,0,0,0,0,0,1800,0,0,0,0,638,TRUE,1627,,3,1800,0,0,0,1800,0,1
315,61,08/23/2022,24,24744118500,24744118500                              `,NextGen Wealth Management,IDMV,4380LH,2505CC,99261,,08/19/2022,09/08/2022,,,,08/23/2022,61,2014HM,08/23/2022,61,2014HM,08/23/2022,61,2014HM,1050,0,0,0,0,0,1050,0,0,0,0,315,TRUE,1627,,2,1050,0,0,0,1050,0,1
251,61,07/20/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,98152,,07/15/2022,08/04/2022,,,,07/20/2022,61,2014HM,07/20/2022,61,2014HM,07/20/2022,61,2014HM,163.2,0,0,0,0,0,163.2,0,0,0,0,251,TRUE,1628,,2,163.2,0,0,0,163.2,0,1
249,61,07/20/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,98153,,07/01/2022,07/21/2022,,,,07/20/2022,61,2014HM,07/20/2022,61,2014HM,07/20/2022,61,2014HM,163.2,0,0,0,0,0,163.2,0,0,0,0,249,TRUE,1628,,2,163.2,0,0,0,163.2,0,1
647,61,01/14/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,84629,,01/11/2022,01/31/2022,,,,01/14/2022,61,2014HM,01/14/2022,61,2014HM,01/14/2022,61,2014HM,650,0,0,0,0,0,650,0,0,0,0,647,TRUE,1621,,2,650,0,0,0,650,0,1
246,61,05/05/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,93062,,05/02/2022,05/22/2022,,,,05/02/2022,61,2014HM,05/05/2022,73,4831LC,05/05/2022,61,2014HM,9000,0,0,0,0,0,9000,0,0,0,0,246,TRUE,1627,,2,9000,0,0,0,9000,0,1
247,61,05/05/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,93285,,05/06/2022,05/26/2022,,,,05/03/2022,61,2014HM,05/05/2022,73,4831LC,05/05/2022,61,2014HM,650,0,0,0,0,0,650,0,0,0,0,247,TRUE,1628,,2,650,0,0,0,650,0,1
244,61,03/01/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,88298,,03/01/2022,03/21/2022,,,,02/25/2022,61,2014HM,02/27/2022,73,4831LC,03/01/2022,61,2014HM,650,0,0,0,0,0,650,0,0,0,0,244,TRUE,1628,,2,650,0,0,0,650,0,1
238,61,09/02/2021,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,79781,,09/01/2021,09/21/2021,,,,08/31/2021,61,2014HM,09/02/2021,58,2994LL,09/02/2021,61,2014HM,650,0,0,0,0,0,650,0,0,0,0,238,TRUE,1628,,3,650,0,0,0,650,0,1
236,61,07/12/2021,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,78573,,07/01/2021,07/21/2021,,,,07/01/2021,61,2014HM,07/06/2021,58,2994LL,07/12/2021,61,2014HM,650,0,0,0,0,0,650,0,0,0,0,236,TRUE,1413,,2,650,0,0,0,650,0,1
621,61,08/11/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,98507,,08/11/2022,08/31/2022,,,,08/11/2022,61,2014HM,08/11/2022,61,2014HM,08/11/2022,61,2014HM,70,0,70,0,0,0,0,0,0,0,0,621,TRUE,1629,,3,70,0,70,0,0,0,1
599,61,08/11/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,98534,,08/11/2022,08/31/2022,,,,08/11/2022,61,2014HM,08/11/2022,61,2014HM,08/11/2022,61,2014HM,105,0,105,0,0,0,0,0,0,0,0,599,TRUE,1629,,3,105,0,105,0,0,0,1
600,61,09/07/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,99681,,09/05/2022,09/25/2022,,,,09/07/2022,61,2014HM,09/07/2022,61,2014HM,09/07/2022,61,2014HM,105,0,105,0,0,0,0,0,0,0,0,600,TRUE,1629,,3,105,0,105,0,0,0,1
556,61,05/27/2021,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,76448,,05/24/2021,06/13/2021,,,,05/24/2021,84,4380LH,05/24/2021,84,4380LH,05/27/2021,61,2014HM,3750,0,0,0,0,0,3750,0,0,0,0,556,TRUE,147,,3,3750,0,0,0,3750,0,1
202,61,06/04/2021,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,74753,,04/22/2021,05/12/2021,,,,06/04/2021,61,2014HM,06/04/2021,61,2014HM,06/04/2021,61,2014HM,2000,0,0,0,0,0,2000,0,0,0,0,202,TRUE,147,,3,2000,0,0,0,2000,0,1
79,61,06/04/2021,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,75729,,05/07/2021,05/27/2021,,,,06/04/2021,61,2014HM,06/04/2021,61,2014HM,06/04/2021,61,2014HM,1300,0,0,0,0,0,1300,0,0,0,0,79,TRUE,147,,3,1300,0,0,0,1300,0,1
49,61,12/08/2021,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,83880,,12/02/2021,12/22/2021,,,,12/02/2021,61,2014HM,12/07/2021,61,2014HM,12/08/2021,61,2014HM,70,0,70,0,0,0,0,0,0,0,0,49,TRUE,1629,,3,70,0,70,0,0,0,1
131,61,12/08/2021,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,83931,,12/02/2021,12/22/2021,,,,12/02/2021,61,2014HM,12/07/2021,61,2014HM,12/08/2021,61,2014HM,210,0,210,0,0,0,0,0,0,0,0,131,TRUE,1629,,3,210,0,210,0,0,0,1
626,61,04/12/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,113232,,04/12/2023,05/02/2023,,,,04/12/2023,61,2014HM,04/12/2023,61,2014HM,04/12/2023,61,2014HM,70,0,70,0,0,0,0,0,0,0,0,626,TRUE,1629,,3,70,0,70,0,0,0,1
622,61,11/04/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,103500,,11/03/2022,11/23/2022,,,,11/04/2022,61,2014HM,11/04/2022,61,2014HM,11/04/2022,61,2014HM,70,0,70,0,0,0,0,0,0,0,0,622,TRUE,1629,,3,70,0,70,0,0,0,1
137,61,12/07/2022,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,105302,,12/07/2022,12/27/2022,,,,12/07/2022,61,2014HM,12/07/2022,61,2014HM,12/07/2022,61,2014HM,105,0,105,0,0,0,0,0,0,0,0,137,TRUE,1629,,3,105,0,105,0,0,0,1
55,61,12/07/2022,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,105332,,12/07/2022,12/27/2022,,,,12/07/2022,61,2014HM,12/07/2022,61,2014HM,12/07/2022,61,2014HM,175,0,175,0,0,0,0,0,0,0,0,55,TRUE,1629,,3,175,0,175,0,0,0,1
606,61,04/12/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,113231,,04/12/2023,05/02/2023,,,,04/12/2023,61,2014HM,04/12/2023,61,2014HM,04/12/2023,61,2014HM,70,0,70,0,0,0,0,0,0,0,0,606,TRUE,1629,,3,70,0,70,0,0,0,1
667,61,04/05/2023,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,111640,,04/05/2023,04/25/2023,,,,04/05/2023,61,2014HM,04/05/2023,61,2014HM,04/05/2023,61,2014HM,1000,0,0,0,0,0,1000,0,0,0,0,667,TRUE,1627,,3,1000,0,0,0,1000,0,1
632,61,11/14/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,129402,,11/14/2023,12/04/2023,,,,11/14/2023,61,2014HM,11/14/2023,61,2014HM,11/14/2023,61,2014HM,600,0,600,0,0,0,0,0,0,0,0,632,TRUE,1627,,3,600,0,600,0,0,0,1
662,61,04/05/2023,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,111506,,04/05/2023,04/25/2023,,,,04/05/2023,61,2014HM,04/05/2023,61,2014HM,04/05/2023,61,2014HM,1875,0,0,0,0,0,1875,0,0,0,0,662,TRUE,1627,,3,1875,0,0,0,1875,0,1
663,61,04/05/2023,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,111639,,04/05/2023,04/25/2023,,,,04/05/2023,61,2014HM,04/05/2023,61,2014HM,04/05/2023,61,2014HM,1875,0,0,0,0,0,1875,0,0,0,0,663,TRUE,1627,,3,1875,0,0,0,1875,0,1
336,61,04/17/2023,27,40922701500,40922701500                              `,BalanceBeam Financials,IDMV,4193AB,2448SR,114491,,04/17/2023,05/07/2023,,,,04/17/2023,61,2014HM,04/17/2023,61,2014HM,04/17/2023,61,2014HM,250,0,0,0,0,0,250,0,0,0,0,336,TRUE,1627,,3,250,0,0,0,250,0,1
196,61,04/20/2022,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,92193,,04/08/2022,04/28/2022,,,,04/20/2022,61,2014HM,04/20/2022,61,2014HM,04/20/2022,61,2014HM,787.5,0,0,0,0,0,787.5,0,0,0,0,196,TRUE,1627,,2,787.5,0,0,0,787.5,0,1
641,61,04/06/2023,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,113005,,04/06/2023,04/26/2023,,,,04/06/2023,61,2014HM,04/06/2023,61,2014HM,04/06/2023,61,2014HM,1425,0,0,0,0,0,1425,0,0,0,0,641,TRUE,1627,,3,1425,0,0,0,1425,0,1
637,61,03/15/2023,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,111282,,03/15/2023,04/04/2023,,,,03/15/2023,61,2014HM,03/15/2023,61,2014HM,03/15/2023,61,2014HM,1700,0,0,0,0,0,1700,0,0,0,0,637,TRUE,1627,,3,1700,0,0,0,1700,0,1
639,61,03/08/2023,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,110834,,03/08/2023,03/28/2023,,,,03/08/2023,84,4380LH,03/08/2023,61,2014HM,03/08/2023,61,2014HM,3750,0,0,0,0,0,3750,0,0,0,0,639,TRUE,1627,,3,3750,0,0,0,3750,0,1
561,61,08/08/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,98964,,08/05/2022,08/25/2022,,,,08/08/2022,61,2014HM,08/08/2022,61,2014HM,08/08/2022,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,561,TRUE,1621,,3,900,0,0,0,900,0,1
263,61,12/22/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,106140,,12/16/2022,01/05/2023,,,,12/22/2022,61,2014HM,12/22/2022,61,2014HM,12/22/2022,61,2014HM,192,0,0,0,0,0,192,0,0,0,0,263,TRUE,1621,,2,192,0,0,0,192,0,1
264,61,01/09/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,107739,,01/06/2023,01/26/2023,,,,01/09/2023,61,2014HM,01/09/2023,61,2014HM,01/09/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,264,TRUE,1621,,3,900,0,0,0,900,0,1
628,61,06/19/2023,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,119978,,06/19/2023,07/09/2023,,,,06/19/2023,61,2014HM,06/19/2023,61,2014HM,06/19/2023,61,2014HM,6700,0,6700,0,0,0,0,0,0,0,0,628,TRUE,1627,,3,6700,0,6700,0,0,0,1
608,61,06/19/2023,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,119979,,06/19/2023,07/09/2023,,,,06/19/2023,61,2014HM,06/19/2023,61,2014HM,06/19/2023,61,2014HM,1700,0,1700,0,0,0,0,0,0,0,0,608,TRUE,1627,,3,1700,0,1700,0,0,0,1
268,61,02/15/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,109725,,02/10/2023,03/02/2023,,,,02/15/2023,61,2014HM,02/15/2023,61,2014HM,02/15/2023,61,2014HM,220.8,0,0,0,0,0,220.8,0,0,0,0,268,TRUE,1621,,2,220.8,0,0,0,220.8,0,1
269,61,03/01/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,110369,,02/24/2023,03/16/2023,,,,03/01/2023,61,2014HM,03/01/2023,61,2014HM,03/01/2023,61,2014HM,320.8,0,0,0,0,0,320.8,0,0,0,0,269,TRUE,1628,,2,320.8,0,0,0,320.8,0,1
270,61,03/07/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,111027,,03/06/2023,03/26/2023,,,,03/07/2023,61,2014HM,03/07/2023,61,2014HM,03/07/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,270,TRUE,1621,,3,900,0,0,0,900,0,1
271,61,03/14/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,111373,,03/10/2023,03/30/2023,,,,03/14/2023,61,2014HM,03/14/2023,61,2014HM,03/14/2023,61,2014HM,220.8,0,0,0,0,0,220.8,0,0,0,0,271,TRUE,1621,,2,220.8,0,0,0,220.8,0,1
274,61,04/12/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,114184,,04/07/2023,04/27/2023,,,,04/11/2023,61,2014HM,04/11/2023,61,2014HM,04/11/2023,61,2014HM,239.2,0,0,0,0,0,239.2,0,0,0,0,274,TRUE,1621,,2,239.2,0,0,0,239.2,0,1
275,61,04/28/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,115681,,04/21/2023,05/11/2023,,,,04/28/2023,61,2014HM,04/28/2023,61,2014HM,04/28/2023,61,2014HM,320.8,0,0,0,0,0,320.8,0,0,0,0,275,TRUE,1621,,3,320.8,0,0,0,320.8,0,1
562,61,09/08/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,99923,,09/06/2022,09/26/2022,,,,09/08/2022,61,2014HM,09/08/2022,61,2014HM,09/08/2022,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,562,TRUE,1621,,3,900,0,0,0,900,0,1
256,61,09/14/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,100096,,09/09/2022,09/29/2022,,,,09/14/2022,61,2014HM,09/14/2022,61,2014HM,09/14/2022,61,2014HM,136,0,0,0,0,0,136,0,0,0,0,256,TRUE,1628,,3,136,0,0,0,136,0,1
258,61,10/20/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,102221,,10/07/2022,10/27/2022,,,,10/20/2022,61,2014HM,10/20/2022,61,2014HM,10/20/2022,61,2014HM,192,0,0,0,0,0,192,0,0,0,0,258,TRUE,1621,,2,192,0,0,0,192,0,1
261,61,11/23/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,104763,,11/18/2022,12/08/2022,,,,11/23/2022,61,2014HM,11/23/2022,61,2014HM,11/23/2022,61,2014HM,276,0,0,0,0,0,276,0,0,0,0,261,TRUE,1628,,3,276,0,0,0,276,0,1
289,61,12/07/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,131172,,12/06/2023,12/26/2023,,,,12/07/2023,61,2014HM,12/07/2023,61,2014HM,12/07/2023,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,289,TRUE,1621,,2,1200,0,0,0,1200,0,1
287,61,09/12/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,123995,,09/08/2023,09/28/2023,,,,09/12/2023,61,2014HM,09/12/2023,61,2014HM,09/12/2023,61,2014HM,193.2,0,0,0,0,0,193.2,0,0,0,0,287,TRUE,1621,,3,193.2,0,0,0,193.2,0,1
288,61,09/26/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,125017,,09/22/2023,10/12/2023,,,,09/26/2023,61,2014HM,09/26/2023,61,2014HM,09/26/2023,61,2014HM,309.3,0,0,0,0,0,309.3,0,0,0,0,288,TRUE,1621,,3,309.3,0,0,0,309.3,0,1
565,61,10/05/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,126431,,10/05/2023,10/25/2023,,,,10/05/2023,61,2014HM,10/05/2023,61,2014HM,10/05/2023,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,565,TRUE,1621,,3,1200,0,0,0,1200,0,1
272,61,03/28/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,112123,,03/24/2023,04/13/2023,,,,03/28/2023,61,2014HM,03/28/2023,61,2014HM,03/28/2023,61,2014HM,320.8,0,0,0,0,0,320.8,0,0,0,0,272,TRUE,1621,,2,320.8,0,0,0,320.8,0,1
652,61,05/11/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,117680,,05/05/2023,05/25/2023,,,,05/11/2023,61,2014HM,05/11/2023,61,2014HM,05/11/2023,61,2014HM,257.6,0,0,0,0,0,257.6,0,0,0,0,652,TRUE,1628,,2,257.6,0,0,0,257.6,0,1
277,61,05/23/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,118479,,05/19/2023,06/08/2023,,,,05/23/2023,61,2014HM,05/23/2023,61,2014HM,05/23/2023,61,2014HM,339.2,0,0,0,0,0,339.2,0,0,0,0,277,TRUE,1621,,3,339.2,0,0,0,339.2,0,1
279,61,06/07/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,119192,,06/06/2023,06/26/2023,,,,06/07/2023,61,2014HM,06/07/2023,61,2014HM,06/07/2023,61,2014HM,900,0,0,0,0,0,900,0,0,0,0,279,TRUE,1621,,3,900,0,0,0,900,0,1
285,61,08/29/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,123313,,08/25/2023,09/14/2023,,,,08/29/2023,61,2014HM,08/29/2023,61,2014HM,08/29/2023,61,2014HM,293.2,0,0,0,0,0,293.2,0,0,0,0,285,TRUE,1621,,3,293.2,0,0,0,293.2,0,1
675,61,04/06/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,112708,,04/06/2023,04/26/2023,,,,04/06/2023,61,2014HM,04/06/2023,61,2014HM,04/06/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,675,TRUE,1628,,3,160,0,0,0,160,0,1
677,61,07/13/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,120713,,07/13/2023,08/02/2023,,,,07/13/2023,61,2014HM,07/13/2023,61,2014HM,07/13/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,677,TRUE,1628,,3,160,0,0,0,160,0,1
329,61,10/05/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,125972,,10/05/2023,10/25/2023,,,,10/05/2023,61,2014HM,10/05/2023,61,2014HM,10/05/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,329,TRUE,1628,,3,160,0,0,0,160,0,1
330,61,10/11/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,126656,,10/05/2023,10/25/2023,,,,10/11/2023,61,2014HM,10/11/2023,61,2014HM,10/11/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,330,TRUE,1621,,2,160,0,0,0,160,0,1
332,61,12/07/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,131286,,12/06/2023,12/26/2023,,,,12/07/2023,61,2014HM,12/07/2023,61,2014HM,12/07/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,332,TRUE,1621,,2,160,0,0,0,160,0,1
678,61,01/04/2024,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,132619,,01/04/2024,01/24/2024,,,,01/04/2024,61,2014HM,01/04/2024,61,2014HM,01/04/2024,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,678,TRUE,1628,,3,160,0,0,0,160,0,1
325,61,01/04/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,106468,,01/04/2023,01/24/2023,,,,01/04/2023,61,2014HM,01/04/2023,61,2014HM,01/04/2023,61,2014HM,125,0,0,0,0,0,125,0,0,0,0,325,TRUE,1628,,2,125,0,0,0,125,0,1
197,61,04/18/2023,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,114653,,04/18/2023,05/08/2023,,,,04/18/2023,61,2014HM,04/18/2023,61,2014HM,04/18/2023,61,2014HM,905,0,0,0,0,0,905,0,0,0,0,197,TRUE,1627,,2,905,0,0,0,905,0,1
291,61,02/09/2024,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,135759,,02/05/2024,02/25/2024,,,,02/08/2024,61,2014HM,02/08/2024,61,2014HM,02/08/2024,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,291,TRUE,1628,,3,1200,0,0,0,1200,0,1
292,61,03/08/2024,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,138156,,03/06/2024,03/26/2024,,,,03/08/2024,61,2014HM,03/08/2024,61,2014HM,03/08/2024,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,292,TRUE,1628,,2,1200,0,0,0,1200,0,1
673,61,02/28/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,110298,,02/28/2023,03/20/2023,,,,02/28/2023,61,2014HM,02/28/2023,61,2014HM,02/28/2023,61,2014HM,350,0,0,0,0,0,350,0,0,0,0,673,TRUE,1627,,3,350,0,0,0,350,0,1
333,61,01/10/2024,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,133932,,01/05/2024,01/25/2024,,,,01/09/2024,61,2014HM,01/09/2024,61,2014HM,01/09/2024,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,333,TRUE,1628,,3,160,0,0,0,160,0,1
327,61,08/09/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,122658,,08/07/2023,08/27/2023,,,,08/09/2023,61,2014HM,08/09/2023,61,2014HM,08/09/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,327,TRUE,1621,,3,160,0,0,0,160,0,1
326,61,07/11/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,121245,,07/06/2023,07/26/2023,,,,07/11/2023,61,2014HM,07/11/2023,61,2014HM,07/11/2023,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,326,TRUE,1621,,3,160,0,0,0,160,0,1
284,61,08/15/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,122947,,08/15/2023,09/04/2023,,,,08/15/2023,61,2014HM,08/15/2023,61,2014HM,08/15/2023,61,2014HM,209.3,0,0,0,0,0,209.3,0,0,0,0,284,TRUE,1628,,3,209.3,0,0,0,209.3,0,1
334,61,02/09/2024,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,135909,,02/05/2024,02/25/2024,,,,02/09/2024,61,2014HM,02/09/2024,61,2014HM,02/09/2024,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,334,TRUE,1628,,2,160,0,0,0,160,0,1
335,61,03/08/2024,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,138157,,03/06/2024,03/26/2024,,,,03/08/2024,61,2014HM,03/08/2024,61,2014HM,03/08/2024,61,2014HM,160,0,0,0,0,0,160,0,0,0,0,335,TRUE,1628,,2,160,0,0,0,160,0,1
283,61,08/09/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,122562,,08/07/2023,08/27/2023,,,,08/09/2023,61,2014HM,08/09/2023,61,2014HM,08/09/2023,61,2014HM,1200,0,0,0,0,0,1200,0,0,0,0,283,TRUE,1621,,3,1200,0,0,0,1200,0,1
