update__staff_KEY,update_date_utc,sheet_entry_KEY,ledger_entry_KEY,bill_amount_collected,surcharge_collected,discount_collected,sales_tax_collected,service_tax_collected,collected,from__ledger_entry_KEY,collection_source__ledger_entry_KEY,units_collected,time_amount_collected,time_units_collected,expense_amount_collected,expense_units_collected,progress_amount_collected
61,42926.8975,76,553,295.65,0,0,0,0,295.65,553,1070,1.56,295.65,1.56,0,0,0
61,43206.93737,79,554,155.56,0,0,0,0,155.56,554,1077,0.82,155.56,0.82,0,0,0
61,43206.93737,76,554,261.99,0,0,0,0,261.99,554,1077,1.31,261.99,1.31,0,0,0
61,42208.84605,76,154,387.71,0,0,0,0,387.71,154,1065,3.4,387.71,3.4,0,0,0
61,43955.88071,76,555,367.19,0,0,0,0,367.19,555,1081,1.47,367.19,1.47,0,0,0
61,43955.88221,76,555,293.75,0,0,0,0,293.75,555,1082,1.18,293.75,1.18,0,0,0
61,43948.89872,76,555,1045.3,0,0,0,0,1045.3,555,695,4.18,1045.3,4.18,0,0,0
61,42541.85753,76,552,182.88,0,0,0,0,182.88,552,1067,1.02,182.88,1.02,0,0,0
61,42789.95338,50,#N/A,100.68,0,0,0,0,100.68,2920,2698,1.62,100.68,1.62,0,0,0
61,42150.91145,4,#N/A,219.32,0,0,0,0,219.32,2044,1424,1.98,219.32,1.98,0,0,0
61,42150.91145,5,#N/A,311.91,0,0,0,0,311.91,2843,1916,3.17,311.91,3.17,0,0,0
61,42789.95338,50,#N/A,62.92,0,0,0,0,62.92,2702,2659,1.01,62.92,1.01,0,0,0
61,42150.91145,4,#N/A,350.9,0,0,0,0,350.9,1768,2219,3.17,350.9,3.17,0,0,0
61,41793.88639,76,160,310.41,0,0,0,0,310.41,160,1093,3.9,310.41,3.9,0,0,0
61,43955.88182,114,167,96.42,0,0,0,0,96.42,167,1100,2.55,96.42,2.55,0,0,0
61,42150.91145,5,#N/A,302.56,0,0,0,0,302.56,2163,2279,3.08,302.56,3.08,0,0,0
61,42150.91145,5,#N/A,181.69,0,0,0,0,181.69,2063,1928,1.85,181.69,1.85,0,0,0
61,42150.91145,4,#N/A,153.52,0,0,0,0,153.52,2986,2324,1.39,153.52,1.39,0,0,0
61,42096.86611,76,551,171.11,0,0,0,0,171.11,551,693,1.21,171.11,1.21,0,0,0
61,42150.91145,4,#N/A,219.32,0,0,0,0,219.32,2976,2028,1.98,219.32,1.98,0,0,0
61,42150.91144,71,#N/A,146.21,0,0,0,0,146.21,2629,1744,1.19,146.21,1.19,0,0,0
61,42150.91145,71,#N/A,341.15,0,0,0,0,341.15,1917,2589,2.77,341.15,2.77,0,0,0
61,43955.88051,59,150,146.17,0,0,0,0,146.17,150,1056,1.95,146.17,1.95,0,0,0
61,43955.88182,114,167,183.39,0,0,0,0,183.39,167,1100,4.85,183.39,4.85,0,0,0
61,41815.8634,76,144,444.24,0,0,0,0,444.24,144,1050,3.4,444.24,3.4,0,0,0
61,43955.88051,114,150,127.43,0,0,0,0,127.43,150,1056,2.55,127.43,2.55,0,0,0
61,43955.88182,114,167,198.51,0,0,0,0,198.51,167,1100,5.25,198.51,5.25,0,0,0
61,42789.95338,50,#N/A,50.34,0,0,0,0,50.34,1566,2279,0.81,50.34,0.81,0,0,0
61,43195.8697,76,148,680,0,0,0,0,680,148,1054,3.4,680,3.4,0,0,0
61,43955.88051,114,150,259.86,0,0,0,0,259.86,150,1056,5.2,259.86,5.2,0,0,0
61,43608.88003,57,337,1457.33,0,0,0,0,1457.33,337,894,10,1457.33,10,0,0,0
61,43608.88003,55,337,956.69,0,0,0,0,956.69,337,894,6.2,956.69,6.2,0,0,0
61,42996.85369,58,203,439.14,0,0,0,0,439.14,203,1139,5.8,439.14,5.8,0,0,0
61,43538.8572,16,176,235,0,0,0,0,235,176,1112,2.35,235,2.35,0,0,0
61,43143.89553,58,208,207.38,0,0,0,0,207.38,208,1144,2.15,207.38,2.15,0,0,0
61,43025.82098,58,204,538.67,0,0,0,0,538.67,204,1140,4.6,538.67,4.6,0,0,0
61,42996.85369,58,203,272.57,0,0,0,0,272.57,203,1139,3.6,272.57,3.6,0,0,0
61,43545.76836,70,#N/A,0.85,0,0,0,0,0.85,2371,1243,0,0.85,0,0,0,0
61,43545.76836,16,#N/A,0.36,0,0,0,0,0.36,2067,1351,0,0.36,0,0,0,0
61,43545.76836,70,#N/A,0.88,0,0,0,0,0.88,2728,1431,0,0.88,0,0,0,0
61,43545.76836,71,#N/A,0.76,0,0,0,0,0.76,1492,2226,0,0.76,0,0,0,0
61,43545.76836,71,#N/A,0.54,0,0,0,0,0.54,2633,2804,0,0.54,0,0,0,0
61,43545.76836,71,#N/A,0.43,0,0,0,0,0.43,1947,1263,0,0.43,0,0,0,0
61,43545.76836,71,#N/A,0.33,0,0,0,0,0.33,1330,2659,0,0.33,0,0,0,0
61,43545.76836,70,#N/A,2.56,0,0,0,0,2.56,2028,1604,0.01,2.56,0.01,0,0,0
61,43545.76836,16,#N/A,0.78,0,0,0,0,0.78,1858,2535,0.01,0.78,0.01,0,0,0
61,43545.76836,70,#N/A,1.76,0,0,0,0,1.76,2312,1802,0.01,1.76,0.01,0,0,0
61,43545.76836,16,#N/A,1.34,0,0,0,0,1.34,2865,2943,0.01,1.34,0.01,0,0,0
61,43545.76836,16,#N/A,0.52,0,0,0,0,0.52,2137,1269,0.01,0.52,0.01,0,0,0
61,43545.76836,16,#N/A,1.71,0,0,0,0,1.71,2815,2628,0.02,1.71,0.02,0,0,0
61,44645.86318,58,322,17.67,0,0,0,0,17.67,322,720,0.1,17.67,0.1,0,0,0
61,44645.86318,58,322,17.67,0,0,0,0,17.67,322,720,0.1,17.67,0.1,0,0,0
61,44645.86318,58,322,35.33,0,0,0,0,35.33,322,720,0.2,35.33,0.2,0,0,0
61,44645.86318,58,322,53.08,0,0,0,0,53.08,322,720,0.3,53.08,0.3,0,0,0
61,44645.86318,120,322,75.87,0,0,0,0,75.87,322,720,0.73,75.87,0.73,0,0,0
61,44645.86318,58,322,194.34,0,0,0,0,194.34,322,720,1.1,194.34,1.1,0,0,0
61,44645.86318,58,322,61.92,0,0,0,0,61.92,322,720,0.35,61.92,0.35,0,0,0
61,44645.86318,58,322,109.12,0,0,0,0,109.12,322,720,0.6,109.12,0.6,0,0,0
61,44883.72303,84,618,27.11,0,0,0,0,27.11,618,980,0.1,27.11,0.1,0,0,0
61,44883.72303,84,618,27.88,0,0,0,0,27.88,618,980,0.1,27.88,0.1,0,0,0
61,45246.75727,92,610,16.87,0,0,0,0,16.87,610,959,0.1,16.87,0.1,0,0,0
61,45260.68112,92,631,16.96,0,0,0,0,16.96,631,1044,0.1,16.96,0.1,0,0,0
61,45260.68112,92,631,16.96,0,0,0,0,16.96,631,1044,0.1,16.96,0.1,0,0,0
61,44883.72252,84,645,15.39,0,0,0,0,15.39,645,1137,0.1,15.39,0.1,0,0,0
61,44935.70675,31,671,13.55,0,0,0,0,13.55,671,730,0.1,13.55,0.1,0,0,0
61,44691.6698,76,53,38.28,0,0,0,0,38.28,53,942,0.2,38.28,0.2,0,0,0
61,45105.67405,87,646,33.58,0,0,0,0,33.58,646,1138,0.2,33.58,0.2,0,0,0
61,44935.70675,92,671,30.1,0,0,0,0,30.1,671,730,0.2,30.1,0.2,0,0,0
61,44823.68735,61,600,105,0,0,0,0,105,600,946,0.75,105,0.75,0,0,0
61,44788.61115,61,599,105,0,0,0,0,105,599,945,0.75,105,0.75,0,0,0
61,44936.78311,61,603,105,0,0,0,0,105,603,686,0.75,105,0.75,0,0,0
61,44671.67649,61,52,105,0,0,0,0,105,52,941,0.75,105,0.75,0,0,0
61,44935.70675,31,671,56.45,0,0,0,0,56.45,671,730,0.75,56.45,0.75,0,0,0
61,44935.70675,31,671,56.45,0,0,0,0,56.45,671,730,0.75,56.45,0.75,0,0,0
61,45062.60267,73,664,300,0,0,0,0,300,664,833,0.75,300,0.75,0,0,0
61,44883.72303,129,618,232.35,0,0,0,0,232.35,618,980,1.5,232.35,1.5,0,0,0
61,45105.67494,68,608,600,0,0,0,0,600,608,952,1.5,600,1.5,0,0,0
61,45105.67523,68,628,600,0,0,0,0,600,628,1037,1.5,600,1.5,0,0,0
61,45105.67523,68,628,600,0,0,0,0,600,628,1037,1.5,600,1.5,0,0,0
61,45105.67523,68,628,600,0,0,0,0,600,628,1037,1.5,600,1.5,0,0,0
61,45246.75691,68,632,600,0,0,0,0,600,632,1043,1.5,600,1.5,0,0,0
61,44725.85023,59,#N/A,260.08,0,0,0,0,260.08,2987,2401,1.5,260.08,1.5,0,0,0
61,45105.67405,100,646,162.49,0,0,0,0,162.49,646,1138,1.5,162.49,1.5,0,0,0
61,45105.67405,100,646,162.49,0,0,0,0,162.49,646,1138,1.5,162.49,1.5,0,0,0
61,44883.72252,84,645,244.09,0,0,0,0,244.09,645,1137,1.5,244.09,1.5,0,0,0
61,45105.67405,84,646,300.61,0,0,0,0,300.61,646,1138,1.5,300.61,1.5,0,0,0
61,45246.75728,92,610,50.61,0,0,0,0,50.61,610,959,0.3,50.61,0.3,0,0,0
61,45260.68112,92,631,50.87,0,0,0,0,50.87,631,1044,0.3,50.87,0.3,0,0,0
61,45260.68112,133,631,49.38,0,0,0,0,49.38,631,1044,0.3,49.38,0.3,0,0,0
61,45105.67405,87,646,50.37,0,0,0,0,50.37,646,1138,0.3,50.37,0.3,0,0,0
61,44725.85023,59,#N/A,52.02,0,0,0,0,52.02,1266,1288,0.3,52.02,0.3,0,0,0
61,45049.62354,31,672,40.69,0,0,0,0,40.69,672,844,0.3,40.69,0.3,0,0,0
61,44935.70675,31,671,22.58,0,0,0,0,22.58,671,730,0.3,22.58,0.3,0,0,0
61,44691.6698,94,53,283.25,0,0,0,0,283.25,53,942,2,283.25,2,0,0,0
61,45260.68112,133,631,65.83,0,0,0,0,65.83,631,1044,0.4,65.83,0.4,0,0,0
61,44970.68722,43,624,18.75,0,0,0,0,18.75,624,1033,0.15,18.75,0.15,0,0,0
61,44935.70675,31,671,11.29,0,0,0,0,11.29,671,730,0.15,11.29,0.15,0,0,0
61,44935.70675,31,671,10.84,0,0,0,0,10.84,671,730,0.08,10.84,0.08,0,0,0
61,45105.67523,68,628,500,0,0,0,0,500,628,1037,1.25,500,1.25,0,0,0
61,45105.67523,68,628,500,0,0,0,0,500,628,1037,1.25,500,1.25,0,0,0
61,45105.67405,84,646,250.51,0,0,0,0,250.51,646,1138,1.25,250.51,1.25,0,0,0
61,44883.72252,84,645,203.4,0,0,0,0,203.4,645,1137,1.25,203.4,1.25,0,0,0
61,44935.70675,31,671,94.08,0,0,0,0,94.08,671,730,1.25,94.08,1.25,0,0,0
61,45049.62302,92,676,101.12,0,0,0,0,101.12,676,841,0.6,101.12,0.6,0,0,0
61,45120.92231,92,56,120,0,0,0,0,120,56,953,0.7,120,0.7,0,0,0
61,44883.72303,84,618,97.59,0,0,0,0,97.59,618,980,0.35,97.59,0.35,0,0,0
61,44883.72252,84,645,55.41,0,0,0,0,55.41,645,1137,0.35,55.41,0.35,0,0,0
61,44935.70675,31,671,47.42,0,0,0,0,47.42,671,730,0.35,47.42,0.35,0,0,0
61,45246.75728,92,610,11.81,0,0,0,0,11.81,610,959,0.07,11.81,0.07,0,0,0
61,45348.76642,95,#N/A,199,0,0,0,0,199,1746,2791,0,199,0,0,0,0
61,45323.68399,95,#N/A,199,0,0,0,0,199,2918,1868,0,199,0,0,0,0
61,44883.72303,87,618,7.2,0,0,0,0,7.2,618,980,0.03,7.2,0.03,0,0,0
61,44883.72252,87,645,4.09,0,0,0,0,4.09,645,1137,0.03,4.09,0.03,0,0,0
61,44883.72252,87,645,5.45,0,0,0,0,5.45,645,1137,0.04,5.45,0.04,0,0,0
61,44883.72252,122,645,14.78,0,0,0,0,14.78,645,1137,0.12,14.78,0.12,0,0,0
61,45105.67405,100,646,189.57,0,0,0,0,189.57,646,1138,1.75,189.57,1.75,0,0,0
61,44935.70675,87,671,24.89,0,0,0,0,24.89,671,730,0.16,24.89,0.16,0,0,0
61,44935.70675,31,671,60.96,0,0,0,0,60.96,671,730,0.45,60.96,0.45,0,0,0
61,45105.67523,68,628,1400,0,0,0,0,1400,628,1037,3.5,1400,3.5,0,0,0
61,45105.67523,68,628,1400,0,0,0,0,1400,628,1037,3.5,1400,3.5,0,0,0
61,44935.70675,31,671,88.06,0,0,0,0,88.06,671,730,0.65,88.06,0.65,0,0,0
61,44883.72252,87,645,29.99,0,0,0,0,29.99,645,1137,0.22,29.99,0.22,0,0,0
61,45105.67405,100,646,541.64,0,0,0,0,541.64,646,1138,5,541.64,5,0,0,0
61,45246.75728,133,610,44.2,0,0,0,0,44.2,610,959,0.27,44.2,0.27,0,0,0
61,45049.62343,134,674,36.45,0,0,0,0,36.45,674,843,0.27,36.45,0.27,0,0,0
61,44883.72303,87,618,74.43,0,0,0,0,74.43,618,980,0.31,74.43,0.31,0,0,0
61,44883.72303,136,618,160.71,0,0,0,0,160.71,618,980,0.83,160.71,0.83,0,0,0
61,44883.72303,84,618,243.58,0,0,0,0,243.58,618,980,0.85,243.58,0.85,0,0,0
61,44883.72303,87,618,146.46,0,0,0,0,146.46,618,980,0.61,146.46,0.61,0,0,0
61,45105.67494,68,608,1100,0,0,0,0,1100,608,952,2.75,1100,2.75,0,0,0
61,44691.6698,36,53,385.83,0,0,0,0,385.83,53,942,4.2,385.83,4.2,0,0,0
61,44691.6698,36,53,78.09,0,0,0,0,78.09,53,942,0.85,78.09,0.85,0,0,0
61,45246.75728,133,610,101.51,0,0,0,0,101.51,610,959,0.62,101.51,0.62,0,0,0
61,44691.6698,36,53,215.88,0,0,0,0,215.88,53,942,2.35,215.88,2.35,0,0,0
61,45105.67523,68,628,1100,0,0,0,0,1100,628,1037,2.75,1100,2.75,0,0,0
61,44691.6698,36,53,390.43,0,0,0,0,390.43,53,942,4.25,390.43,4.25,0,0,0
61,44883.72252,122,645,173.37,0,0,0,0,173.37,645,1137,1.46,173.37,1.46,0,0,0
61,44883.72252,41,645,406.81,0,0,0,0,406.81,645,1137,3.7,406.81,3.7,0,0,0
61,44883.72252,122,645,122.31,0,0,0,0,122.31,645,1137,1.03,122.31,1.03,0,0,0
61,44883.72252,122,645,205.65,0,0,0,0,205.65,645,1137,1.67,205.65,1.67,0,0,0
61,44883.72252,122,645,38.17,0,0,0,0,38.17,645,1137,0.31,38.17,0.31,0,0,0
61,44883.72252,87,645,107.71,0,0,0,0,107.71,645,1137,0.79,107.71,0.79,0,0,0
61,44883.72252,122,645,40.37,0,0,0,0,40.37,645,1137,0.34,40.37,0.34,0,0,0
61,44883.72252,87,645,50.45,0,0,0,0,50.45,645,1137,0.37,50.45,0.37,0,0,0
61,45049.62302,134,676,58.88,0,0,0,0,58.88,676,841,0.44,58.88,0.44,0,0,0
61,45308.77135,133,634,45.28,0,0,0,0,45.28,634,692,0.27,45.28,0.27,0,0,0
61,44873.70189,87,615,47.57,0,0,0,0,47.57,615,975,0.34,47.57,0.34,0,0,0
61,44873.70189,87,615,138.5,0,0,0,0,138.5,615,975,0.99,138.5,0.99,0,0,0
61,44873.70189,87,615,193.06,0,0,0,0,193.06,615,975,1.38,193.06,1.38,0,0,0
61,45106.61751,100,617,381.34,0,0,0,0,381.34,617,794,3.5,381.34,3.5,0,0,0
61,45350.74697,87,640,26.36,0,0,0,0,26.36,640,1092,0.19,26.36,0.19,0,0,0
61,44873.70189,84,615,105.6,0,0,0,0,105.6,615,975,0.65,105.6,0.65,0,0,0
61,44873.70189,87,615,9.79,0,0,0,0,9.79,615,975,0.07,9.79,0.07,0,0,0
61,44873.70189,87,615,8.39,0,0,0,0,8.39,615,975,0.06,8.39,0.06,0,0,0
61,45350.74697,138,640,6.31,0,0,0,0,6.31,640,1092,0.06,6.31,0.06,0,0,0
61,45334.70176,92,62,76.25,0,0,0,0,76.25,62,962,0.45,76.25,0.45,0,0,0
61,45334.70123,145,142,16.24,0,0,0,0,16.24,142,1047,0.13,16.24,0.13,0,0,0
61,44873.70189,87,615,46.17,0,0,0,0,46.17,615,975,0.33,46.17,0.33,0,0,0
61,44873.70189,35,615,29.78,0,0,0,0,29.78,615,975,0.33,29.78,0.33,0,0,0
61,44873.70189,87,615,46.17,0,0,0,0,46.17,615,975,0.33,46.17,0.33,0,0,0
61,44873.70189,87,615,83.94,0,0,0,0,83.94,615,975,0.6,83.94,0.6,0,0,0
61,45106.61751,87,617,28.71,0,0,0,0,28.71,617,794,0.17,28.71,0.17,0,0,0
61,44873.70189,84,615,58.44,0,0,0,0,58.44,615,975,0.35,58.44,0.35,0,0,0
61,45334.70123,92,142,212.41,0,0,0,0,212.41,142,1047,1.25,212.41,1.25,0,0,0
61,45106.61751,84,617,251.96,0,0,0,0,251.96,617,794,1.25,251.96,1.25,0,0,0
61,45350.74697,68,640,420.47,0,0,0,0,420.47,640,1092,1.25,420.47,1.25,0,0,0
61,45350.74697,84,640,236.51,0,0,0,0,236.51,640,1092,1.25,236.51,1.25,0,0,0
61,45350.74697,136,640,10.77,0,0,0,0,10.77,640,1092,0.08,10.77,0.08,0,0,0
61,45334.70123,92,142,67.97,0,0,0,0,67.97,142,1047,0.4,67.97,0.4,0,0,0
61,44873.70189,84,615,64.98,0,0,0,0,64.98,615,975,0.4,64.98,0.4,0,0,0
61,45334.70176,133,62,49.34,0,0,0,0,49.34,62,962,0.3,49.34,0.3,0,0,0
61,45334.70123,92,142,50.98,0,0,0,0,50.98,142,1047,0.3,50.98,0.3,0,0,0
61,45334.70123,133,142,49.48,0,0,0,0,49.48,142,1047,0.3,49.48,0.3,0,0,0
61,45106.61751,87,617,50.66,0,0,0,0,50.66,617,794,0.3,50.66,0.3,0,0,0
61,45308.77234,143,613,282.31,0,0,0,0,282.31,613,687,2,282.31,2,0,0,0
61,45308.77234,94,613,451.69,0,0,0,0,451.69,613,687,2,451.69,2,0,0,0
61,45308.77142,68,635,583.47,0,0,0,0,583.47,635,692,1.5,583.47,1.5,0,0,0
61,45334.70176,92,62,25.41,0,0,0,0,25.41,62,962,0.15,25.41,0.15,0,0,0
61,45350.74697,100,640,15.77,0,0,0,0,15.77,640,1092,0.15,15.77,0.15,0,0,0
61,44873.70189,84,615,25.05,0,0,0,0,25.05,615,975,0.15,25.05,0.15,0,0,0
61,45106.61751,84,617,30.23,0,0,0,0,30.23,617,794,0.15,30.23,0.15,0,0,0
61,45106.61751,84,617,30.24,0,0,0,0,30.24,617,794,0.15,30.24,0.15,0,0,0
61,44999.63801,61,137,105,0,0,0,0,105,137,768,0.75,105,0.75,0,0,0
61,45334.70176,133,62,32.89,0,0,0,0,32.89,62,962,0.2,32.89,0.2,0,0,0
61,45334.70123,133,142,32.98,0,0,0,0,32.98,142,1047,0.2,32.98,0.2,0,0,0
61,45308.77234,92,613,16,0,0,0,0,16,613,687,0.1,16,0.1,0,0,0
61,45308.77142,92,635,16.53,0,0,0,0,16.53,635,692,0.1,16.53,0.1,0,0,0
61,44722.67182,121,350,15.14,0,0,0,0,15.14,350,702,0.1,15.14,0.1,0,0,0
61,44817.72458,84,303,19.77,0,0,0,0,19.77,303,836,0.1,19.77,0.1,0,0,0
61,44817.72458,84,303,19.23,0,0,0,0,19.23,303,836,0.1,19.23,0.1,0,0,0
61,44756.63685,61,54,105,0,0,0,0,105,54,944,0.75,105,0.75,0,0,0
61,44722.67182,123,656,30.38,0,0,0,0,30.38,656,702,0.3,30.38,0.3,0,0,0
61,44722.67182,123,655,159.58,0,0,0,0,159.58,655,702,0.3,159.58,0.3,0,0,0
61,44411.63076,84,#N/A,300,0,0,0,0,300,1835,1958,2,300,2,0,0,0
61,44722.67182,123,656,202.53,0,0,0,0,202.53,656,702,2,202.53,2,0,0,0
61,44522.6825,95,#N/A,49.31,0,0,0,0,49.31,2127,2352,0,49.31,0,0,0,0
61,44427.66953,95,#N/A,50,0,0,0,0,50,2352,2631,0,50,0,0,0,0
61,44459.63418,95,#N/A,50,0,0,0,0,50,2651,2944,0,50,0,0,0,0
61,44722.67182,#N/A,350,0.84,0,0,0,0,0.84,350,702,0.01,0.84,0.01,0,0,0
61,44722.67182,#N/A,350,5.05,0,0,0,0,5.05,350,702,0.05,5.05,0.05,0,0,0
61,44722.67182,#N/A,350,2.53,0,0,0,0,2.53,350,702,0.03,2.53,0.03,0,0,0
61,44722.67182,#N/A,350,3.37,0,0,0,0,3.37,350,702,0.03,3.37,0.03,0,0,0
61,44722.67182,#N/A,350,4.3,0,0,0,0,4.3,350,702,0.03,4.3,0.03,0,0,0
61,44722.67182,#N/A,350,14.74,0,0,0,0,14.74,350,702,0.08,14.74,0.08,0,0,0
61,44722.67182,80,350,15.23,0,0,0,0,15.23,350,702,0.08,15.23,0.08,0,0,0
61,44722.67182,121,350,13.05,0,0,0,0,13.05,350,702,0.08,13.05,0.08,0,0,0
61,44722.67182,#N/A,350,7.58,0,0,0,0,7.58,350,702,0.08,7.58,0.08,0,0,0
61,44722.67182,80,350,15.23,0,0,0,0,15.23,350,702,0.08,15.23,0.08,0,0,0
61,44722.67182,121,350,13.05,0,0,0,0,13.05,350,702,0.08,13.05,0.08,0,0,0
61,44722.67182,#N/A,350,5.89,0,0,0,0,5.89,350,702,0.06,5.89,0.06,0,0,0
61,44722.67182,123,656,60.76,0,0,0,0,60.76,656,702,0.6,60.76,0.6,0,0,0
61,44817.72458,101,303,329.59,0,0,0,0,329.59,303,836,1.25,329.59,1.25,0,0,0
61,44722.67182,72,350,34.72,0,0,0,0,34.72,350,702,0.12,34.72,0.12,0,0,0
61,44722.67182,72,350,34.72,0,0,0,0,34.72,350,702,0.12,34.72,0.12,0,0,0
61,44722.67182,80,350,30.46,0,0,0,0,30.46,350,702,0.17,30.46,0.17,0,0,0
61,44722.67182,72,350,49.6,0,0,0,0,49.6,350,702,0.17,49.6,0.17,0,0,0
61,44722.67182,80,350,30.46,0,0,0,0,30.46,350,702,0.17,30.46,0.17,0,0,0
61,44722.67182,#N/A,350,29.48,0,0,0,0,29.48,350,702,0.17,29.48,0.17,0,0,0
61,44722.67182,80,350,30.46,0,0,0,0,30.46,350,702,0.17,30.46,0.17,0,0,0
61,44722.67182,#N/A,350,29.48,0,0,0,0,29.48,350,702,0.17,29.48,0.17,0,0,0
61,44722.67182,72,350,49.6,0,0,0,0,49.6,350,702,0.17,49.6,0.17,0,0,0
61,44722.67182,80,350,30.46,0,0,0,0,30.46,350,702,0.17,30.46,0.17,0,0,0
61,44722.67182,121,350,10.97,0,0,0,0,10.97,350,702,0.07,10.97,0.07,0,0,0
61,44722.67182,80,350,7.61,0,0,0,0,7.61,350,702,0.04,7.61,0.04,0,0,0
61,44722.67182,#N/A,350,4.21,0,0,0,0,4.21,350,702,0.04,4.21,0.04,0,0,0
61,44722.67182,80,350,7.61,0,0,0,0,7.61,350,702,0.04,7.61,0.04,0,0,0
61,44722.67182,80,350,7.61,0,0,0,0,7.61,350,702,0.04,7.61,0.04,0,0,0
61,44722.67182,80,350,7.61,0,0,0,0,7.61,350,702,0.04,7.61,0.04,0,0,0
61,44411.63076,72,#N/A,182,0,0,0,0,182,1703,1891,0.7,182,0.7,0,0,0
61,44722.67182,#N/A,350,17.68,0,0,0,0,17.68,350,702,0.18,17.68,0.18,0,0,0
61,44722.67182,#N/A,350,22.11,0,0,0,0,22.11,350,702,0.13,22.11,0.13,0,0,0
61,44722.67182,#N/A,350,73.69,0,0,0,0,73.69,350,702,0.42,73.69,0.42,0,0,0
61,44817.72458,122,303,89.26,0,0,0,0,89.26,303,836,0.65,89.26,0.65,0,0,0
61,44722.67182,80,350,98.99,0,0,0,0,98.99,350,702,0.55,98.99,0.55,0,0,0
61,44411.63076,87,#N/A,213,0,0,0,0,213,1550,2053,1.42,213,1.42,0,0,0
61,44722.67182,121,350,104.43,0,0,0,0,104.43,350,702,0.67,104.43,0.67,0,0,0
61,44722.67182,121,350,143.59,0,0,0,0,143.59,350,702,0.93,143.59,0.93,0,0,0
61,44722.67182,80,350,60.92,0,0,0,0,60.92,350,702,0.34,60.92,0.34,0,0,0
61,44722.67182,121,350,91.38,0,0,0,0,91.38,350,702,0.59,91.38,0.59,0,0,0
61,44722.67182,121,350,60.05,0,0,0,0,60.05,350,702,0.39,60.05,0.39,0,0,0
61,44817.72458,122,303,268.45,0,0,0,0,268.45,303,836,1.81,268.45,1.81,0,0,0
61,44817.72458,38,303,37.35,0,0,0,0,37.35,303,836,0.34,37.35,0.34,0,0,0
61,44817.72458,122,303,344.09,0,0,0,0,344.09,303,836,2.32,344.09,2.32,0,0,0
61,44722.67182,123,655,851.06,0,0,0,0,851.06,655,702,1.6,851.06,1.6,0,0,0
61,44722.67182,121,350,80.41,0,0,0,0,80.41,350,702,0.52,80.41,0.52,0,0,0
61,41956.79208,76,547,175.2,0,0,0,0,175.2,547,753,1.06,175.2,1.06,0,0,0
61,41956.79208,94,547,98.59,0,0,0,0,98.59,547,753,0.76,98.59,0.76,0,0,0
61,41956.79208,92,547,65.41,0,0,0,0,65.41,547,753,0.57,65.41,0.57,0,0,0
61,41723.90946,3,84,108,0,0,0,0,108,84,852,1.2,108,1.2,0,0,0
61,42251.66712,71,#N/A,66.61,0,0,0,0,66.61,2197,1612,0.38,66.61,0.38,0,0,0
61,41956.79208,92,547,21.8,0,0,0,0,21.8,547,753,0.19,21.8,0.19,0,0,0
61,42773.75963,50,#N/A,11.84,0,0,0,0,11.84,2223,1719,0.19,11.84,0.19,0,0,0
61,41796.80501,94,546,11.11,0,0,0,0,11.11,546,731,0.12,11.11,0.12,0,0,0
61,42773.75963,50,#N/A,7.4,0,0,0,0,7.4,1669,1463,0.12,7.4,0.12,0,0,0
61,41831.78606,92,7,86.25,0,0,0,0,86.25,7,901,0.75,86.25,0.75,0,0,0
61,41723.90946,92,84,54,0,0,0,0,54,84,852,0.75,54,0.75,0,0,0
61,41723.90946,92,84,54,0,0,0,0,54,84,852,0.75,54,0.75,0,0,0
61,41796.80501,94,546,9.53,0,0,0,0,9.53,546,731,0.1,9.53,0.1,0,0,0
61,42773.75963,50,#N/A,5.92,0,0,0,0,5.92,2765,2711,0.1,5.92,0.1,0,0,0
61,41796.80501,94,546,6.35,0,0,0,0,6.35,546,731,0.07,6.35,0.07,0,0,0
61,41796.80501,72,546,11.28,0,0,0,0,11.28,546,731,0.05,11.28,0.05,0,0,0
61,41796.80501,94,546,4.76,0,0,0,0,4.76,546,731,0.05,4.76,0.05,0,0,0
61,42773.75963,105,#N/A,4.04,0,0,0,0,4.04,1896,2641,0.05,4.04,0.05,0,0,0
61,42773.75963,1,#N/A,3.63,0,0,0,0,3.63,1882,1753,0.05,3.63,0.05,0,0,0
61,41796.80501,94,546,3.97,0,0,0,0,3.97,546,731,0.04,3.97,0.04,0,0,0
61,41796.80501,94,546,3.97,0,0,0,0,3.97,546,731,0.04,3.97,0.04,0,0,0
61,41796.80501,92,546,2.14,0,0,0,0,2.14,546,731,0.03,2.14,0.03,0,0,0
61,41796.80501,94,546,2.38,0,0,0,0,2.38,546,731,0.03,2.38,0.03,0,0,0
61,41796.80501,94,546,3.18,0,0,0,0,3.18,546,731,0.03,3.18,0.03,0,0,0
61,41796.80501,94,546,3.18,0,0,0,0,3.18,546,731,0.03,3.18,0.03,0,0,0
61,41796.80501,94,546,2.38,0,0,0,0,2.38,546,731,0.03,2.38,0.03,0,0,0
61,41796.80501,94,546,3.18,0,0,0,0,3.18,546,731,0.03,3.18,0.03,0,0,0
61,41796.80501,71,546,2.88,0,0,0,0,2.88,546,731,0.03,2.88,0.03,0,0,0
61,41796.80501,94,546,0.79,0,0,0,0,0.79,546,731,0.01,0.79,0.01,0,0,0
61,41796.80501,71,546,0.96,0,0,0,0,0.96,546,731,0.01,0.96,0.01,0,0,0
