ledger_entry_KEY,update__staff_KEY,update_date_utc,bank_account_KEY,bank_account__bank_account_id,bank_account__bank_account_id_sortable,bank_account__description,control_date,submittal_status_KEY,digita_vat_period_KEY,ledger_entry_subtype_KEY,ledger_entry_type_KEY,ledger_entry_type__ledger_entry_type_id,ledger_entry_type__ledger_entry_type_id_sortable,ledger_entry_type__description,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office__office_id,client__partner__staff__staff_id,client__manager__staff__staff_id,entry_date,reference,normal_sign,debit_amount,credit_amount,amount,open_date,posted_open_amount,live_open_amount,posted_closed_amount,live_closed_amount,posted_application_count,comments,internal_comments,approved_date,approved__staff_KEY,approved__staff__staff_id,approved__staff__staff_id_sortable,posted_date,posted__staff_KEY,posted__staff__staff_id,posted__staff__staff_id_sortable,entry_number,digita_tax_point_date_override,digita_proforma__ledger_entry_KEY,void_date,is_posted,is_approved
674,61,44995.00034,,,,,45013,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,44994,,1,193.95,0,193.95,65381,0,0,193.95,193.95,1,,,44994,61,2014HM,2014HM,44994,61,2014HM,2014HM,110912,,,,True,True
675,61,45022.72466,,,,,45022,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45022,,1,160,0,160,65381,0,0,160,160,1,,,45022,61,2014HM,2014HM,45022,61,2014HM,2014HM,112708,,,,True,True
676,61,45028.9819,,,,,45030,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45028,,1,160,0,160,65381,0,0,160,160,1,,,45028,61,2014HM,2014HM,45028,61,2014HM,2014HM,113294,,,,True,True
677,61,45120.9864,,,,,45128,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45120,,1,160,0,160,65381,0,0,160,160,1,,,45120,61,2014HM,2014HM,45120,61,2014HM,2014HM,120713,,,,True,True
678,61,45295.6438,,,,,45297,,,1,1,INV,INV,Invoice,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45295,,1,160,0,160,65381,0,0,160,160,1,,,45295,61,2014HM,2014HM,45295,61,2014HM,2014HM,132619,,,,True,True
679,61,44557.71711,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44557,,,4,3,DM,DM,Debit Memo,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,44557,,1,150,0,150,65381,0,0,150,150,1,,,44557,61,2014HM,2014HM,44557,61,2014HM,2014HM,1452,,,,True,True
680,61,44433.72119,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44433,,,4,3,DM,DM,Debit Memo,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,44433,,1,1250,0,1250,65381,0,0,1250,1250,1,,,44433,61,2014HM,2014HM,44433,61,2014HM,2014HM,1414,,,,True,True
681,61,45040.66401,12,08AUTO,000000000008AIW                           i,Automated,45040,,,4,3,DM,DM,Debit Memo,27,40922701500,40922701500                              `,BalanceBeam Financials,IDMV,4193AB,2448SR,45040,,1,250,0,250,65381,0,0,250,250,1,,,45040,61,2014HM,2014HM,45040,61,2014HM,2014HM,1710,,,,True,True
682,61,43487.98865,3,01BB,000000000001BB                            i,Best Bank,43487,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,43487,,-1,0,200,-200,65381,0,0,-200,-200,2,,,43487,61,2014HM,2014HM,43487,61,2014HM,2014HM,32523,,,,True,True
683,61,44364.62961,3,01BB,000000000001BB                            i,Best Bank,44364,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44364,,-1,0,2144,-2144,65381,0,0,-2144,-2144,3,,,44364,61,2014HM,2014HM,44364,61,2014HM,2014HM,46171,,,,True,True
684,61,44517.70166,3,01BB,000000000001BB                            i,Best Bank,44517,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44517,,-1,0,700,-700,65381,0,0,-700,-700,2,,,44517,61,2014HM,2014HM,44517,61,2014HM,2014HM,48170,,,,True,True
685,61,44573.65804,3,01BB,000000000001BB                            i,Best Bank,44573,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44573,,-1,0,140,-140,65381,0,0,-140,-140,2,,,44573,61,2014HM,2014HM,44573,61,2014HM,2014HM,48710,,,,True,True
686,61,44936.7834,3,01BB,000000000001BB                            i,Best Bank,44936,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,44936,,-1,0,165,-165,65381,0,0,-165,-165,2,,,44936,61,2014HM,2014HM,44936,61,2014HM,2014HM,54309,,,,True,True
687,61,45308.77242,3,01BB,000000000001BB                            i,Best Bank,45308,,,5,4,CHK,CHK,Check,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,45308,,-1,0,920,-920,65381,0,0,-920,-920,2,,,45308,61,2014HM,2014HM,45308,61,2014HM,2014HM,59294,,,,True,True
688,61,41725.63335,3,01BB,000000000001BB                            i,Best Bank,41725,,,5,4,CHK,CHK,Check,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,41725,,-1,0,734.33,-734.33,65381,0,0,-734.33,-734.33,10,,,41725,61,2014HM,2014HM,41725,61,2014HM,2014HM,3589,,,,True,True
689,61,43474.97055,3,01BB,000000000001BB                            i,Best Bank,43474,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43474,,-1,0,215,-215,65381,0,0,-215,-215,2,,,43474,61,2014HM,2014HM,43474,61,2014HM,2014HM,32197,,,,True,True
690,61,43907.90177,3,01BB,000000000001BB                            i,Best Bank,43907,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,43907,,-1,0,1490.75,-1490.75,65381,0,0,-1490.75,-1490.75,2,,,43907,61,2014HM,2014HM,43907,61,2014HM,2014HM,38855,,,,True,True
691,61,44356.90502,3,01BB,000000000001BB                            i,Best Bank,44356,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44356,,-1,0,2733.95,-2733.95,65381,0,0,-2733.95,-2733.95,7,,,44356,61,2014HM,2014HM,44356,61,2014HM,2014HM,45995,,,,True,True
692,61,45308.77152,3,01BB,000000000001BB                            i,Best Bank,45308,,,5,4,CHK,CHK,Check,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,45308,,-1,0,860,-860,65381,0,0,-860,-860,2,,,45308,61,2014HM,2014HM,45308,61,2014HM,2014HM,59293,,,,True,True
693,61,42096.86626,3,01BB,000000000001BB                            i,Best Bank,42096,,,5,4,CHK,CHK,Check,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,42096,,-1,0,2621.61,-2621.61,65381,0,0,-2621.61,-2621.61,6,,,42096,61,2014HM,2014HM,42096,61,2014HM,2014HM,9566,,,,True,True
694,108,43244.84984,3,01BB,000000000001BB                            i,Best Bank,43244,,,5,4,CHK,CHK,Check,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,43244,,-1,0,978.37,-978.37,65381,0,0,-978.37,-978.37,2,,,43244,108,2623NM,2623NM,43244,108,2623NM,2623NM,28871,,,,True,True
695,61,43948.89884,3,01BB,000000000001BB                            i,Best Bank,43948,,,5,4,CHK,CHK,Check,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,43948,,-1,0,4109.63,-4109.63,65381,0,0,-4109.63,-4109.63,2,,,43948,61,2014HM,2014HM,43948,61,2014HM,2014HM,39698,,,,True,True
696,61,44407.60771,3,01BB,000000000001BB                            i,Best Bank,44407,,,5,4,CHK,CHK,Check,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,44407,,-1,0,3112.51,-3112.51,65381,0,0,-3112.51,-3112.51,3,,,44407,61,2014HM,2014HM,44407,61,2014HM,2014HM,46752,,,,True,True
697,61,42494.85659,3,01BB,000000000001BB                            i,Best Bank,42494,,,5,4,CHK,CHK,Check,8,39481843500,39481843500                              `,UrbanTrend Retailers,WACL,3321MC,4081OL,42494,,-1,0,288.78,-288.78,65381,0,0,-288.78,-288.78,4,,,42494,61,2014HM,2014HM,42494,61,2014HM,2014HM,16061,,,,True,True
698,61,43265.86058,3,01BB,000000000001BB                            i,Best Bank,43265,,,5,4,CHK,CHK,Check,12,25103704500,25103704500                              `,ProsperPath Investments,IDMV,4380LH,2505CC,43265,,-1,0,975,-975,65381,0,0,-975,-975,2,,,43265,61,2014HM,2014HM,43265,61,2014HM,2014HM,29257,,,,True,True
699,61,43896.95863,3,01BB,000000000001BB                            i,Best Bank,43896,,,5,4,CHK,CHK,Check,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,43896,,-1,0,5088.4,-5088.4,65381,0,0,-5088.4,-5088.4,4,,,43896,61,2014HM,2014HM,43896,61,2014HM,2014HM,38718,,,,True,True
700,61,44182.7999,3,01BB,000000000001BB                            i,Best Bank,44182,,,5,4,CHK,CHK,Check,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,44182,,-1,0,7509,-7509,65381,0,0,-7509,-7509,2,,,44182,61,2014HM,2014HM,44182,61,2014HM,2014HM,42835,,,,True,True
701,61,44435.64083,3,01BB,000000000001BB                            i,Best Bank,44435,,,5,4,CHK,CHK,Check,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,44435,,-1,0,6765.04,-6765.04,65381,0,0,-6765.04,-6765.04,4,,,44435,61,2014HM,2014HM,44435,61,2014HM,2014HM,47093,,,,True,True
702,61,44722.67277,3,01BB,000000000001BB                            i,Best Bank,44722,,,5,4,CHK,CHK,Check,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,44722,,-1,0,11012.5,-11012.5,65381,0,0,-11012.5,-11012.5,4,,,44722,61,2014HM,2014HM,44722,61,2014HM,2014HM,51737,,,,True,True
703,61,44985.71516,3,01BB,000000000001BB                            i,Best Bank,44985,,,5,4,CHK,CHK,Check,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,44985,,-1,0,3743.75,-3743.75,65381,0,0,-3743.75,-3743.75,3,,,44985,61,2014HM,2014HM,44985,61,2014HM,2014HM,54933,,,,True,True
704,61,45317.58224,3,01BB,000000000001BB                            i,Best Bank,45128,,,5,4,CHK,CHK,Check,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,45128,,-1,0,9360,-9360,65381,-2835,-2835,-6525,-6525,5,,,45128,61,2014HM,2014HM,45128,61,2014HM,2014HM,57329,,,,True,True
705,102,43301.8805,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,43300,,,8,7,WO,WO,Write Off,2,35062011000,35062011000                              `,UnityVault Bank,IDMV,4380LH,2505CC,43300,,-1,0,15.6,-15.6,65381,0,0,-15.6,-15.6,2,,,43301,102,2952NF,2952NF,43301,102,2952NF,2952NF,3229,,,,True,True
706,61,42096.91263,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,42096,,,8,7,WO,WO,Write Off,6,30923067000,30923067000                              `,MarketMingle Stores,IDMV,4380LH,2505CC,42096,,-1,0,273.91,-273.91,65381,0,0,-273.91,-273.91,7,,,42096,61,2014HM,2014HM,42096,61,2014HM,2014HM,1113,,,,True,True
707,61,42236.71416,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,42236,,,8,7,WO,WO,Write Off,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,42236,,-1,0,32.46,-32.46,65381,0,0,-32.46,-32.46,2,,,42236,61,2014HM,2014HM,42236,61,2014HM,2014HM,1316,,,,True,True
708,61,44454.87222,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44454,,,8,7,WO,WO,Write Off,7,23887591500,23887591500                              `,HarvestHive AgriBusiness,IDMV,4380LH,2505CC,44454,,-1,0,71.61,-71.61,65381,0,0,-71.61,-71.61,3,,,44454,61,2014HM,2014HM,44454,61,2014HM,2014HM,5394,,,,True,True
709,61,44817.72509,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44817,,,8,7,WO,WO,Write Off,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,44817,,-1,0,32.69,-32.69,65381,0,0,-32.69,-32.69,3,,,44817,61,2014HM,2014HM,44817,61,2014HM,2014HM,5911,,,,True,True
710,61,45119.68758,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45118,,,8,7,WO,WO,Write Off,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,45118,,-1,0,11.83,-11.83,65381,0,0,-11.83,-11.83,2,,,45118,61,2014HM,2014HM,45118,61,2014HM,2014HM,6294,,,,True,True
711,102,42774.97554,3,01BB,000000000001BB                            i,Best Bank,42773,,,10,9,CC,CC,Credit Card,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,42773,,-1,0,977.85,-977.85,65381,0,0,-977.85,-977.85,9,,,42774,102,2952NF,2952NF,42774,102,2952NF,2952NF,2077,,,,True,True
712,102,43088.87386,3,01BB,000000000001BB                            i,Best Bank,43087,,,10,9,CC,CC,Credit Card,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,43087,,-1,0,879.94,-879.94,65381,0,0,-879.94,-879.94,7,,,43088,102,2952NF,2952NF,43088,102,2952NF,2952NF,2839,,,,True,True
713,108,43455.90778,3,01BB,000000000001BB                            i,Best Bank,43454,,,10,9,CC,CC,Credit Card,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,IDMV,4380LH,2505CC,43454,,-1,0,902,-902,65381,0,0,-902,-902,8,,,43455,108,2623NM,2623NM,43455,108,2623NM,2623NM,4323,,,,True,True
714,102,42726.97634,3,01BB,000000000001BB                            i,Best Bank,42725,,,10,9,CC,CC,Credit Card,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,42725,,-1,0,138.93,-138.93,65381,0,0,-138.93,-138.93,7,,,42726,102,2952NF,2952NF,42726,102,2952NF,2952NF,2004,,,,True,True
715,102,43255.90427,3,01BB,000000000001BB                            i,Best Bank,43251,,,10,9,CC,CC,Credit Card,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,43251,,-1,0,883.37,-883.37,65381,0,0,-883.37,-883.37,2,,,43255,102,2952NF,2952NF,43255,102,2952NF,2952NF,3547,,,,True,True
716,108,43699.72322,3,01BB,000000000001BB                            i,Best Bank,43697,,,10,9,CC,CC,Credit Card,10,32626342500,32626342500                              `,SummitStone Financial,IDMV,4380LH,2505CC,43697,,-1,0,820.52,-820.52,65381,0,0,-820.52,-820.52,4,,,43699,108,2623NM,2623NM,43699,108,2623NM,2623NM,5790,,,,True,True
717,61,43942.75727,3,01BB,000000000001BB                            i,Best Bank,43914,,,10,9,CC,CC,Credit Card,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,43914,,-1,0,2600,-2600,65381,0,0,-2600,-2600,2,,,43942,61,2014HM,2014HM,43942,61,2014HM,2014HM,7057,,,,True,True
718,61,44253.90031,7,03EXP,000000000003TE                            i,Express,44250,,,10,9,CC,CC,Credit Card,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44250,,-1,0,1175,-1175,65381,0,0,-1175,-1175,2,,,44253,61,2014HM,2014HM,44253,61,2014HM,2014HM,8545,,,,True,True
719,61,44405.73474,7,03EXP,000000000003TE                            i,Express,44396,,,10,9,CC,CC,Credit Card,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44396,,-1,0,1950,-1950,65381,0,0,-1950,-1950,3,,,44405,61,2014HM,2014HM,44405,61,2014HM,2014HM,8970,,,,True,True
720,61,44645.86345,6,02FAST,000000000002QF                            i,FastFee,44643,,,10,9,CC,CC,Credit Card,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,44643,,-1,0,695,-695,65381,0,0,-695,-695,2,,,44645,61,2014HM,2014HM,44645,61,2014HM,2014HM,9535,,,,True,True
721,61,44911.7041,6,02FAST,000000000002QF                            i,FastFee,44910,,,10,9,CC,CC,Credit Card,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,44910,,-1,0,375,-375,65381,0,0,-375,-375,2,,,44911,61,2014HM,2014HM,44911,61,2014HM,2014HM,10123,,,,True,True
722,61,45303.66427,12,08AUTO,000000000008AIW                           i,Automated,45126,,,10,9,CC,CC,Credit Card,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45126,,-1,0,160,-160,65381,-160,-160,0,0,0,,,45126,61,2014HM,2014HM,45126,61,2014HM,2014HM,11163,,,,True,True
723,61,45303.66218,12,08AUTO,000000000008AIW                           i,Automated,45218,,,10,9,CC,CC,Credit Card,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45218,,-1,0,160,-160,65381,-160,-160,0,0,0,,,45218,61,2014HM,2014HM,45218,61,2014HM,2014HM,11491,,,,True,True
724,61,45303.66239,12,08AUTO,000000000008AIW                           i,Automated,45299,,,10,9,CC,CC,Credit Card,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45299,,-1,0,160,-160,65381,-160,-160,0,0,0,,,45299,61,2014HM,2014HM,45299,61,2014HM,2014HM,11791,,,,True,True
725,61,44781.9615,3,01BB,000000000001BB                            i,Best Bank,44778,,,12,11,ACH,ACH,Electronic Funds Transfer,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44778,,-1,0,400,-400,65381,0,0,-400,-400,2,,,44781,61,2014HM,2014HM,44781,61,2014HM,2014HM,7841,,,,True,True
726,61,44848.90003,3,01BB,000000000001BB                            i,Best Bank,44840,,,12,11,ACH,ACH,Electronic Funds Transfer,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44840,,-1,0,1050,-1050,65381,0,0,-1050,-1050,2,,,44848,61,2014HM,2014HM,44848,61,2014HM,2014HM,8811,,,,True,True
727,61,44887.89223,3,01BB,000000000001BB                            i,Best Bank,44872,,,12,11,ACH,ACH,Electronic Funds Transfer,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44872,,-1,0,1050,-1050,65381,0,0,-1050,-1050,2,,,44874,61,2014HM,2014HM,44874,61,2014HM,2014HM,9364,,,,True,True
728,61,45195.84179,8,04IMP,000000000004IMP                           i,Impounds,45191,,,12,11,ACH,ACH,Electronic Funds Transfer,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45191,,-1,0,309.3,-309.3,65381,0,0,-309.3,-309.3,2,,,45195,61,2014HM,2014HM,45195,61,2014HM,2014HM,16672,,,,True,True
729,61,45303.66876,12,08AUTO,000000000008AIW                           i,Automated,45049,,,12,11,ACH,ACH,Electronic Funds Transfer,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45049,,-1,0,160,-160,65381,-160,-160,0,0,0,,,45049,61,2014HM,2014HM,45049,61,2014HM,2014HM,13095,,,,True,True
730,61,45303.67267,6,02FAST,000000000002QF                            i,FastFee,44932,,,12,11,ACH,ACH,Electronic Funds Transfer,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,44932,,-1,0,875,-875,65381,-125,-125,-750,-750,1,,,44935,61,2014HM,2014HM,44935,61,2014HM,2014HM,10185,,,,True,True
731,61,41744.38164,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,41743,,,6,5,CM,CM,Credit Memo,1,38684554500,38684554500                              `,LedgerLogic Accounting,IDMV,4081OL,4081OL,41743,,-1,0,87,-87,65381,0,0,-87,-87,1,,,41744,61,2014HM,2014HM,41744,61,2014HM,2014HM,160,,,,True,True
732,61,44356.90477,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44356,,,6,5,CM,CM,Credit Memo,4,27956983500,27956983500                              `,WealthWave Advisors,IDMV,4081OL,4081OL,44356,,-1,0,575,-575,65381,0,0,-575,-575,1,,,44356,61,2014HM,2014HM,44356,61,2014HM,2014HM,565,,,,True,True
733,61,44404.63445,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44404,,,6,5,CM,CM,Credit Memo,5,34283535000,34283535000                              `,HorizonBank Corp,IDMV,4380LH,2505CC,44404,,-1,0,25.15,-25.15,65381,0,0,-25.15,-25.15,1,,,44404,61,2014HM,2014HM,44404,61,2014HM,2014HM,623,,,,True,True
734,61,44665.17257,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44603,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44603,,-1,0,1505,-1505,65381,0,0,-1505,-1505,1,,,44603,61,2014HM,2014HM,44603,61,2014HM,2014HM,944,,,,True,True
735,61,44859.89848,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44859,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,44859,,-1,0,9000,-9000,65381,0,0,-9000,-9000,1,,,44859,61,2014HM,2014HM,44859,61,2014HM,2014HM,1299,,,,True,True
736,61,45204.64838,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45204,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45204,,-1,0,309.3,-309.3,65381,0,0,-309.3,-309.3,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,1782,,,,True,True
737,61,45204.65199,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45204,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45204,,-1,0,193.2,-193.2,65381,0,0,-193.2,-193.2,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,1783,,,,True,True
738,61,45204.65199,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45204,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45204,,-1,0,293.2,-293.2,65381,0,0,-293.2,-293.2,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,1784,,,,True,True
739,61,45204.652,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45204,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45204,,-1,0,209.3,-209.3,65381,0,0,-209.3,-209.3,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,1785,,,,True,True
740,61,45204.652,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45204,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45204,,-1,0,293.2,-293.2,65381,0,0,-293.2,-293.2,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,1786,,,,True,True
741,61,45204.65201,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45204,,,6,5,CM,CM,Credit Memo,14,29405385000,29405385000                              `,VistaVogue Outlets,IDMV,2505CC,4219LH,45204,,-1,0,193.2,-193.2,65381,0,0,-193.2,-193.2,1,,,45204,61,2014HM,2014HM,45204,61,2014HM,2014HM,1787,,,,True,True
742,61,45286.67652,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45286,,,6,5,CM,CM,Credit Memo,23,25616209500,25616209500                              `,BrightFutures Finance,ORPB,4764RC,3687TH,45286,,-1,0,4300,-4300,65381,0,0,-4300,-4300,1,,,45286,61,2014HM,2014HM,45286,61,2014HM,2014HM,1907,,,,True,True
743,61,44405.64782,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44405,,,6,5,CM,CM,Credit Memo,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,44405,,-1,0,42.04,-42.04,65381,0,0,-42.04,-42.04,1,,,44405,61,2014HM,2014HM,44405,61,2014HM,2014HM,625,,,,True,True
744,61,45041.86618,14,CLIENTGUAR,CLIENTGUAR,Client Guarantees,45041,,,6,5,CM,CM,Credit Memo,16,21747927000,21747927000                              `,ClearCut Calculations,IDMV,4831LC,4380LH,45041,,-1,0,1875,-1875,65381,0,0,-1875,-1875,1,,,45041,61,2014HM,2014HM,45041,61,2014HM,2014HM,1590,,,,True,True
745,61,44405.64698,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,44405,,,6,5,CM,CM,Credit Memo,17,20971824000,20971824000                              `,FarmForward Innovations,IDMV,4831LC,4380LH,44405,,-1,0,33.9,-33.9,65381,0,0,-33.9,-33.9,1,,,44405,61,2014HM,2014HM,44405,61,2014HM,2014HM,624,,,,True,True
746,61,45043.92756,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45043,,,6,5,CM,CM,Credit Memo,22,22422573000,22422573000                              `,InfinityItems Retail,IDMV,4831LC,4380LH,45043,,-1,0,745,-745,65381,0,0,-745,-745,1,,,45043,61,2014HM,2014HM,45043,61,2014HM,2014HM,1596,,,,True,True
747,61,45303.6764,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45303,,,6,5,CM,CM,Credit Memo,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45303,,-1,0,125,-125,65381,0,0,-125,-125,1,,,45303,61,2014HM,2014HM,45303,61,2014HM,2014HM,1938,,,,True,True
748,61,45303.67667,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45303,,,6,5,CM,CM,Credit Memo,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45303,,-1,0,160,-160,65381,0,0,-160,-160,1,,,45303,61,2014HM,2014HM,45303,61,2014HM,2014HM,1939,,,,True,True
749,61,45303.67686,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45303,,,6,5,CM,CM,Credit Memo,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45303,,-1,0,160,-160,65381,0,0,-160,-160,1,,,45303,61,2014HM,2014HM,45303,61,2014HM,2014HM,1940,,,,True,True
750,61,45303.6767,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45303,,,6,5,CM,CM,Credit Memo,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45303,,-1,0,160,-160,65381,0,0,-160,-160,1,,,45303,61,2014HM,2014HM,45303,61,2014HM,2014HM,1941,,,,True,True
751,61,45303.67689,1,ADJUSTMENTS,ADJUSTMENTS,Adjustments,45303,,,6,5,CM,CM,Credit Memo,25,20616853500,20616853500                              `,PeakPinnacle Bank,IDMV,2505CC,4219LH,45303,,-1,0,160,-160,65381,0,0,-160,-160,1,,,45303,61,2014HM,2014HM,45303,61,2014HM,2014HM,1942,,,,True,True
